time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0280302879645,0.23620457701,11.9932115156,0.0210607300907,0.0162984168763,0.0,-0.104107437377,0.424491522189,3.06937544733,-0.0630190976623,-0.0569967115673,0.0,478.0817723891974,478.7379920229481,478.5394552012422,479.47672022737186
1.3800000000000008,-0.034571853482,0.262050220565,12.1782928569,0.0183820963526,0.0141918124956,0.0,-0.113740177275,0.436770183219,3.09993032299,-0.052654750521,-0.0455865264974,0.0,423.1175741354318,424.0967601296785,423.33349599834736,424.22171410901757
1.4400000000000008,-0.0416779904291,0.28860146148,12.3662737275,0.0156984199542,0.0145989939007,0.0,-0.123188328003,0.447998609998,3.16592347925,-0.0462056112008,-0.0662425578525,0.0,435.74399182050956,434.01184572438797,435.58527633071094,436.12260532856106
1.5000000000000009,-0.0493220277715,0.315744743836,12.5562400775,0.0132800012347,0.012643127202,0.0,-0.131457506918,0.456570725735,3.166294696,-0.0540324120729,-0.0830533619899,0.0,414.7692056393353,413.28569443287915,414.7133392480709,414.0236025279896
1.560000000000001,-0.0574401187108,0.343434853021,12.7481527057,0.0256481839039,0.00774697747553,0.0,-0.138675148317,0.467590402948,3.23058557695,-0.0119353294488,-0.0877017187923,0.0,434.40119669338173,434.00516575393505,434.44833197127787,437.9628779220557
1.620000000000001,-0.0659053697568,0.372034237729,12.9450481401,0.0308663521548,0.00329731973593,0.0,-0.143055161775,0.486222056121,3.33228743486,0.013577150361,-0.098848893108,0.0,448.02049219243025,447.1062416205446,446.36152342250904,448.43880463506065
1.680000000000001,-0.0745359254613,0.401847749346,13.1481481934,0.0317766646895,6.28064819541,0.0,-0.144035832719,0.507640735189,3.43740081251,0.0159718534571,-0.10365810519,0.0,449.21645908693534,448.8176957740384,449.26603276229287,449.4600492309512
1.740000000000001,-0.0831150809347,0.432917843642,13.3559996403,0.0332448900317,6.27617043375,0.0,-0.141526513192,0.528169911426,3.49081048501,0.0068579389166,-0.119365652805,0.0,434.46574219040497,433.13590998452315,433.59748142038137,432.83099662974627
1.8000000000000012,-0.0914650726782,0.465294977506,13.5678239442,0.0411178325684,6.27604310798,0.0,-0.136768563585,0.551810009828,3.56971678976,0.0356047829355,-0.0914872493726,0.0,441.01434002226875,443.30034503997155,440.7152322734167,443.08498367665374
1.8600000000000012,-0.0995352319581,0.499139046626,13.7822162993,0.0432434251674,6.27351004104,0.0,-0.131998170094,0.576510680528,3.57665890345,0.0340082418488,-0.0738150206799,0.0,418.67743415278835,420.20575457710106,419.19978777163004,419.0616328656151
1.9200000000000013,-0.107250018403,0.534600578353,13.9990526963,0.0476407424327,6.26997449782,0.0,-0.124807934117,0.605977372589,3.65095340717,0.0159481333896,-0.0645922088402,0.0,441.0533830510695,441.8106093445936,441.8238881332525,440.3325412480379
